CFP,COD_SAP,UNIDADE,CFP_LOCALIDADE,MUNICÍPIO,CÓDIGO_SIAFI_MUNICÍPIO,CÓDIGO_IBGE_MUNICÍPIO,LONGITUDE,LATITUDE,COD_MICRORREGIÃO,NOME_MICRORREGIÃO,COD_MESORREGIÃO,NOME_MESORREGIÃO,REGIÃO ADMINISTRATIVA,REGIÃO DE GOVERNO,REGIÃO METROPOLIATANA
05.08,2023,Escola SENAI LUIZ SCAVONE,508 - ITATIBA,MORUNGABA,6741,3532009,"-46,79134439","-22,88103093",35048,Bragança Paulista,3512,Macro Metropolitana Paulista,de Campinas,de Jundiaí,de Campinas
6.62,2069,Escola SENAI OSCAR LUCIO BALDAN,662 - MATÃO,MOTUCA,7263,3532058,"-48,15066125","-21,50760944",35024,Araraquara,3505,Araraquara,Central,de Araraquara,-
09.01,2048,Escola SENAI DUQUE DE CAXIAS,901 - ARAÇATUBA,MURUTINGA DO SUL,6743,3532108,"-51,27713819","-20,99429809",35017,Araçatuba,3503,Araçatuba,de Araçatuba,de Andradina,-
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,NANTES,804,3532157,"-51,2385875","-22,62011758",35038,Marília,3509,Marília,de Presidente Prudente,de Presidente Prudente,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,NARANDIBA,6745,3532207,"-51,52423985","-22,4042832",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
03.01,2035,Escola SENAI FÉLIX GUISARD,301 - TAUBATÉ,NATIVIDADE DA SERRA,6747,3532306,"-45,44640047","-23,37578698",35050,São José dos Campos,3513,Vale do Paraíba Paulista,de São José dos Campos,de Taubaté,do Vale do Paraíba e Litoral Norte
5.91,2068,Escola SENAI DE BRAGANÇA PAULISTA,591 - BRAGANÇA PAULISTA,NAZARÉ PAULISTA,6749,3532405,"-46,40259021","-23,17869581",35048,Bragança Paulista,3512,Macro Metropolitana Paulista,de Campinas,de Bragança Paulista,-
8.90,2096,Centro de Treinamento SENAI - MIRASSOL,890 - MIRASSOL,NEVES PAULISTA,6751,3532504,"-49,63047485","-20,84391616",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,NHANDEARA,6753,3532603,"-50,0402745","-20,6948235",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Votuporanga,-
8.90,2096,Centro de Treinamento SENAI - MIRASSOL,890 - MIRASSOL,NIPOÃ,6755,3532702,"-49,78089865","-20,91390243",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,NOVA ALIANÇA,6757,3532801,"-49,50713835","-21,01373472",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
04.02,2019,Escola SENAI GASPAR RICARDO JÚNIOR,402 - SOROCABA,NOVA CAMPINA,3061,3532827,"-48,90573848","-24,12321042",35046,Sorocaba,3512,Macro Metropolitana Paulista,de Itapeva,de Itapeva,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,NOVA CANAÃ PAULISTA,2985,3532843,"-50,94805244","-20,38689503",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Jales,-
09.01,2048,Escola SENAI DUQUE DE CAXIAS,901 - ARAÇATUBA,NOVA CASTILHO,806,3532868,"-50,34390618","-20,76565462",35017,Araçatuba,3503,Araçatuba,de Araçatuba,de Araçatuba,-
6.62,2069,Escola SENAI OSCAR LUCIO BALDAN,662 - MATÃO,NOVA EUROPA,6759,3532900,"-48,56214043","-21,77892288",35024,Araraquara,3505,Araraquara,Central,de Araraquara,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,NOVA GRANADA,6761,3533007,"-49,32009288","-20,533154",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,NOVA GUATAPORANGA,6763,3533106,"-51,64983289","-21,32993714",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Dracena,-
09.01,2048,Escola SENAI DUQUE DE CAXIAS,901 - ARAÇATUBA,NOVA INDEPENDÊNCIA,6765,3533205,"-51,49044653","-21,104542",35017,Araçatuba,3503,Araçatuba,de Araçatuba,de Andradina,-
09.01,2048,Escola SENAI DUQUE DE CAXIAS,901 - ARAÇATUBA,NOVA LUZITÂNIA,6767,3533304,"-50,26582737","-20,856611",35017,Araçatuba,3503,Araçatuba,de Araçatuba,de Araçatuba,-
05.07,2049,Escola SENAI PROF. JOÃO BAPTISTA SALLES DA SILVA,507 - AMERICANA,NOVA ODESSA,6769,3533403,"-47,29363461","-22,78279466",35032,Campinas,3507,Campinas,de Campinas,de Campinas,de Campinas
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,NOVAIS,2979,3533254,"-48,91706371","-20,9903582",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de Catanduva,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,NOVO HORIZONTE,6771,3533502,"-49,22174953","-21,46847499",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de Catanduva,-
06.04,2037,Escola SENAI MÁRCIO BAGUEIRA LEAL,604 - FRANCA,NUPORANGA,6773,3533601,"-47,74910546","-20,73399973",35012,Franca,3502,Ribeirão Preto,de Franca,de São Joaquim da Barra,de Ribeirão Preto
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,OCAUÇU,6775,3533700,"-49,92737283","-22,43886045",35038,Marília,3509,Marília,de Marília,de Marília,-
7.93,2083,Centro de Treinamento SENAI  - GERALDO VIEIRA MARTINS,793 - SANTA CRUZ DO RIO PARDO,ÓLEO,6777,3533809,"-49,34095075","-22,94458478",35040,Ourinhos,3510,Assis,de Marília,de Ourinhos,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,OLÍMPIA,6779,3533908,"-48,91349173","-20,73728399",35004,São José do Rio Preto,3501,São José do Rio Preto,de Barretos,de Barretos,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,ONDA VERDE,6781,3534005,"-49,29921479","-20,61272212",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,ORIENTE,6783,3534104,"-50,09358546","-22,14859941",35038,Marília,3509,Marília,de Marília,de Marília,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,ORINDIÚVA,6785,3534203,"-49,35181848","-20,18019674",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
06.02,2055,Escola SENAI ENGº. OCTÁVIO MARCONDES FERRAZ,602 - RIBEIRÃO PRETO,ORLÂNDIA,6787,3534302,"-47,88638382","-20,7204215",35014,Ribeirão Preto,3502,Ribeirão Preto,de Franca,de São Joaquim da Barra,de Ribeirão Preto
1.19,2064,Escola SENAI NADIR DIAS DE FIGUEIREDO,119 - OSASCO,OSASCO,6789,3534401,"-46,78881014","-23,533612",35057,Osasco,3515,Metropolitana de São Paulo,-,-,de São Paulo
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,OSCAR BRESSANE,6791,3534500,"-50,28412617","-22,31788205",35038,Marília,3509,Marília,de Marília,de Marília,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,OSVALDO CRUZ,6793,3534609,"-50,87313911","-21,7970835",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Adamantina,-
7.94,2092,Centro de Treinamento SENAI - OURINHOS,794 - OURINHOS,OURINHOS,6795,3534708,"-49,86857984","-22,9772675",35040,Ourinhos,3510,Assis,de Marília,de Ourinhos,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,OURO VERDE,6797,3534807,"-51,69932072","-21,49116592",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Dracena,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,OUROESTE,808,3534757,"-50,37758465","-19,99559211",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Fernandópolis,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PACAEMBU,6799,3534906,"-51,26520152","-21,5600785",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Adamantina,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,PALESTINA,6801,3535002,"-49,4337824","-20,39058747",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,PALMARES PAULISTA,6803,3535101,"-48,80128463","-21,08247069",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de Catanduva,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PALMEIRA D'OESTE,6805,3535200,"-50,7659878","-20,41621732",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Jales,-
7.94,2092,Centro de Treinamento SENAI - OURINHOS,794 - OURINHOS,PALMITAL,6807,3535309,"-50,21879099","-22,785592",35040,Ourinhos,3510,Assis,de Marília,de Assis,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PANORAMA,6809,3535408,"-51,85657416","-21,36018356",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Dracena,-
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,PARAGUAÇU PAULISTA,6811,3535507,"-50,57502853","-22,41771102",35038,Marília,3509,Marília,de Marília,de Assis,-
03.02,2022,Escola SENAI SANTOS DUMONT,302 - SÃO JOSÉ DOS CAMPOS,PARAIBUNA,6813,3535606,"-45,66286406","-23,38626157",35050,São José dos Campos,3513,Vale do Paraíba Paulista,de São José dos Campos,de São José dos Campos,do Vale do Paraíba e Litoral Norte
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,PARAÍSO,6815,3535705,"-48,77252891","-21,015793",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de Catanduva,-
7.91,2063,Escola SENAI LUIZ MASSA,791 - BOTUCATU,PARANAPANEMA,6817,3535804,"-48,72367698","-23,386928",35023,Botucatu,3504,Bauru,de Itapeva,de Itapeva,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PARANAPUÃ,6819,3535903,"-50,58671892","-20,09980595",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Jales,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PARAPUÃ,6821,3536000,"-50,79384384","-21,77983914",35036,Presidente Prudente,3508,Presidente Prudente,de Marília,de Tupã,-
7.91,2063,Escola SENAI LUIZ MASSA,791 - BOTUCATU,PARDINHO,6823,3536109,"-48,37287668","-23,08031832",35023,Botucatu,3504,Bauru,de Sorocaba,de Botucatu,-
2.60,2111,Escola SENAI DE REGISTRO,260 - REGISTRO,PARIQUERA-AÇU,6825,3536208,"-47,8799976","-24,71254663",35055,Registro,3514,Litoral Sul Paulista,de Registro,de Registro,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PARISI,2989,3536257,"-50,01261783","-20,30219118",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Votuporanga,-
06.04,2037,Escola SENAI MÁRCIO BAGUEIRA LEAL,604 - FRANCA,PATROCÍNIO PAULISTA,6827,3536307,"-47,28306009","-20,6411534",35012,Franca,3502,Ribeirão Preto,de Franca,de Franca,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PAULICÉIA,6829,3536406,"-51,84713995","-21,30927556",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Dracena,-
5.69,2038,Escola SENAI DE PAULÍNIA,569 - PAULÍNIA,PAULÍNIA,6831,3536505,"-47,1543858","-22,7599217",35032,Campinas,3507,Campinas,de Campinas,de Campinas,de Campinas
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PAULISTÂNIA,810,3536570,"-49,39903835","-22,57430075",35020,Bauru,3504,Bauru,de Bauru,de Bauru,-
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,PAULO DE FARIA,6833,3536604,"-49,39955189","-20,02930003",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
7.90,2066,Centro de Treinamento SENAI  - EDWARD SÁVIO,790 - JAÚ,PEDERNEIRAS,6835,3536703,"-48,77968096","-22,3554915",35021,Jaú,3504,Bauru,de Bauru,de Bauru,-
05.08,2023,Escola SENAI LUIZ SCAVONE,508 - ITATIBA,PEDRA BELA,6837,3536802,"-46,44203095","-22,79138435",35048,Bragança Paulista,3512,Macro Metropolitana Paulista,de Campinas,de Bragança Paulista,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PEDRANÓPOLIS,6839,3536901,"-50,11239028","-20,24764667",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Fernandópolis,-
06.04,2037,Escola SENAI MÁRCIO BAGUEIRA LEAL,604 - FRANCA,PEDREGULHO,6841,3537008,"-47,48179497","-20,256871",35012,Franca,3502,Ribeirão Preto,de Franca,de Franca,-
5.13,2090,Escola SENAI DE JAGUARIÚNA,513 - JAGUARIÚNA,PEDREIRA,6843,3537107,"-46,89780209","-22,743771",35032,Campinas,3507,Campinas,de Campinas,de Campinas,de Campinas
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,PEDRINHAS PAULISTA,2963,3537156,"-50,79216566","-22,81121521",35038,Marília,3509,Marília,de Marília,de Assis,-
2.60,2111,Escola SENAI DE REGISTRO,260 - REGISTRO,PEDRO DE TOLEDO,6845,3537206,"-47,22907635","-24,27280067",35055,Registro,3514,Litoral Sul Paulista,de Registro,de Registro,-
9.90,2073,Escola SENAI AVAK BEDOUIAN,990 - BIRIGÜI,PENÁPOLIS,6847,3537305,"-50,07303628","-21,41838302",35018,Birigui,3503,Araçatuba,de Araçatuba,de Araçatuba,-
09.01,2048,Escola SENAI DUQUE DE CAXIAS,901 - ARAÇATUBA,PEREIRA BARRETO,6849,3537404,"-51,10666102","-20,636669",35017,Araçatuba,3503,Araçatuba,de Araçatuba,de Andradina,-
7.91,2063,Escola SENAI LUIZ MASSA,791 - BOTUCATU,PEREIRAS,6851,3537503,"-47,96786677","-23,07285234",35023,Botucatu,3504,Bauru,de Sorocaba,de Botucatu,-
02.01,2061,Escola SENAI ANTÔNIO SOUZA NOSCHESE,201 - SANTOS,PERUÍBE,6853,3537602,"-46,99730186","-24,31950888",35063,Santos,3515,Metropolitana de São Paulo,de Santos,de Santos,da Baixada Santista
9.90,2073,Escola SENAI AVAK BEDOUIAN,990 - BIRIGÜI,PIACATU,6855,3537701,"-50,59942572","-21,59539168",35018,Birigui,3503,Araçatuba,de Araçatuba,de Araçatuba,-
04.02,2019,Escola SENAI GASPAR RICARDO JÚNIOR,402 - SOROCABA,PIEDADE,6857,3537800,"-47,41801515","-23,71420222",35046,Sorocaba,3512,Macro Metropolitana Paulista,de Sorocaba,de Sorocaba,de Sorocaba
04.02,2019,Escola SENAI GASPAR RICARDO JÚNIOR,402 - SOROCABA,PILAR DO SUL,6859,3537909,"-47,71550772","-23,814612",35046,Sorocaba,3512,Macro Metropolitana Paulista,de Sorocaba,de Sorocaba,de Sorocaba
3.60,2056,Escola SENAI GERALDO ALCKIMIN,360 - PINDAMONHAGABA,PINDAMONHANGABA,6861,3538006,"-45,46204885","-22,92666873",35050,São José dos Campos,3513,Vale do Paraíba Paulista,de São José dos Campos,de Taubaté,do Vale do Paraíba e Litoral Norte
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,PINDORAMA,6863,3538105,"-48,90563754","-21,18598849",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de Catanduva,-
05.08,2023,Escola SENAI LUIZ SCAVONE,508 - ITATIBA,PINHALZINHO,6867,3538204,"-46,59057732","-22,78079607",35048,Bragança Paulista,3512,Macro Metropolitana Paulista,de Campinas,de Bragança Paulista,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PIQUEROBI,6869,3538303,"-51,7316269","-21,8849897",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
3.90,2071,Escola SENAI DE CRUZEIRO,390 - CRUZEIRO,PIQUETE,6871,3538501,"-45,18356942","-22,61116689",35051,Guaratinguetá,3513,Vale do Paraíba Paulista,de São José dos Campos,de Guaratinguetá,do Vale do Paraíba e Litoral Norte
5.91,2068,Escola SENAI DE BRAGANÇA PAULISTA,591 - BRAGANÇA PAULISTA,PIRACAIA,6873,3538600,"-46,3587552","-23,050499",35048,Bragança Paulista,3512,Macro Metropolitana Paulista,de Campinas,de Bragança Paulista,-
05.03,2041,Escola SENAI MÁRIO DEDINI,503 - PIRACICABA,PIRACICABA,6875,3538709,"-47,64684624","-22,723722",35028,Piracicaba,3506,Piracicaba,de Campinas,de Piracicaba,-
7.93,2083,Centro de Treinamento SENAI  - GERALDO VIEIRA MARTINS,793 - SANTA CRUZ DO RIO PARDO,PIRAJU,6877,3538808,"-49,38397449","-23,1929915",35040,Ourinhos,3510,Assis,de Itapeva,de Itapeva,-
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PIRAJUÍ,6879,3538907,"-49,45664243","-21,993447",35020,Bauru,3504,Bauru,de Bauru,de Bauru,-
6.61,2067,Escola SENAI ETTORE ZANINI,661 - SERTÃOZINHO,PIRANGI,6881,3539004,"-48,66984193","-21,09963166",35014,Ribeirão Preto,3502,Ribeirão Preto,de Barretos,de Barretos,-
1.35,2087,Escola SENAI SUZANA DIAS,135 - SANTANA DE PARNAIBA,PIRAPORA DO BOM JESUS,6883,3539103,"-47,00096757","-23,39752331",35057,Osasco,3515,Metropolitana de São Paulo,-,-,de São Paulo
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PIRAPOZINHO,6885,3539202,"-51,49958429","-22,27667549",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
5.90,2070,Escola SENAI IVAN FÁBIO ZURITA,590 - ARARAS,PIRASSUNUNGA,6887,3539301,"-47,42517288","-21,9940493",35027,Limeira,3506,Piracicaba,de Campinas,de Limeira,-
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PIRATININGA,6889,3539400,"-49,13725222","-22,41206594",35020,Bauru,3504,Bauru,de Bauru,de Bauru,-
6.61,2067,Escola SENAI ETTORE ZANINI,661 - SERTÃOZINHO,PITANGUEIRAS,6891,3539509,"-48,22226575","-21,0109995",35014,Ribeirão Preto,3502,Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto
8.90,2096,Centro de Treinamento SENAI - MIRASSOL,890 - MIRASSOL,PLANALTO,6893,3539608,"-49,9257198","-21,0323282",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
7.94,2092,Centro de Treinamento SENAI - OURINHOS,794 - OURINHOS,PLATINA,6895,3539707,"-50,20893454","-22,63345726",35040,Ourinhos,3510,Assis,de Marília,de Assis,-
1.24,2044,Escola SENAI LUÍS EULALIO DE BUENO VIDIGAL FILHO,124 - SUZANO,POÁ,6897,3539806,"-46,34622039","-23,52862657",35062,Mogi das Cruzes,3515,Metropolitana de São Paulo,-,-,de São Paulo
8.90,2096,Centro de Treinamento SENAI - MIRASSOL,890 - MIRASSOL,POLONI,6899,3539905,"-49,81389491","-20,78585775",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PONGAÍ,6903,3540101,"-49,36087007","-21,73617647",35020,Bauru,3504,Bauru,de Bauru,de Lins,-
6.61,2067,Escola SENAI ETTORE ZANINI,661 - SERTÃOZINHO,PONTAL,6905,3540200,"-48,0378373","-21,02571",35014,Ribeirão Preto,3502,Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PONTALINDA,2987,3540259,"-50,52460202","-20,44083384",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Jales,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,PONTES GESTAL,6907,3540309,"-49,70355236","-20,18236311",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Votuporanga,-
8.50,2077,Escola SENAI DE VOTUPORANGA,850 - VOTUPORANGA,POPULINA,6909,3540408,"-50,53685312","-19,94433313",35003,Votuporanga,3501,São José do Rio Preto,de São José do Rio Preto,de Fernandópolis,-
7.91,2063,Escola SENAI LUIZ MASSA,791 - BOTUCATU,PORANGABA,6911,3540507,"-48,12676744","-23,1753875",35023,Botucatu,3504,Bauru,de Sorocaba,de Botucatu,-
04.01,2029,Escola SENAI ÍTALO BOLOGNA,401 - ITU,PORTO FELIZ,6913,3540606,"-47,52459657","-23,21441227",35046,Sorocaba,3512,Macro Metropolitana Paulista,de Sorocaba,de Sorocaba,de Sorocaba
06.01,2020,Escola SENAI ANTONIO ADOLPHO LOBBE,601 - SÃO CARLOS,PORTO FERREIRA,6915,3540705,"-47,48140964","-21,85836251",35025,São Carlos,3505,Araraquara,Central,de São Carlos,-
3.60,2056,Escola SENAI GERALDO ALCKIMIN,360 - PINDAMONHAGABA,POTIM,2993,3540754,"-45,25597431","-22,84062021",35050,São José dos Campos,3513,Vale do Paraíba Paulista,de São José dos Campos,de Guaratinguetá,do Vale do Paraíba e Litoral Norte
08.01,2030,Escola SENAI ANTONIO DEVISATE,801 - SÃO JOSÉ DO RIO PRETO,POTIRENDABA,6917,3540804,"-49,3781832","-21,04509472",35004,São José do Rio Preto,3501,São José do Rio Preto,de São José do Rio Preto,de São José do Rio Preto,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PRACINHA,812,3540853,"-51,08707721","-21,85192762",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Adamantina,-
06.02,2055,Escola SENAI ENGº. OCTÁVIO MARCONDES FERRAZ,602 - RIBEIRÃO PRETO,PRADÓPOLIS,6919,3540903,"-48,06558302","-21,35804901",35014,Ribeirão Preto,3502,Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto,de Ribeirão Preto
02.01,2061,Escola SENAI ANTÔNIO SOUZA NOSCHESE,201 - SANTOS,PRAIA GRANDE,6921,3541000,"-46,41204958","-24,0030215",35063,Santos,3515,Metropolitana de São Paulo,de Santos,de Santos,da Baixada Santista
7.91,2063,Escola SENAI LUIZ MASSA,791 - BOTUCATU,PRATÂNIA,814,3541059,"-48,66468558","-22,81146798",35023,Botucatu,3504,Bauru,de Sorocaba,de Botucatu,-
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PRESIDENTE ALVES,6923,3541109,"-49,43914929","-22,10367432",35020,Bauru,3504,Bauru,de Bauru,de Bauru,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PRESIDENTE BERNARDES,6925,3541208,"-51,55757019","-22,00899078",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PRESIDENTE EPITÁCIO,6927,3541307,"-52,11527583","-21,768782",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,6929,3541406,"-51,38676558","-22,1227435",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,PRESIDENTE VENCESLAU,6931,3541505,"-51,84025881","-21,87593951",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
07.01,2062,Escola SENAI JOÃO MARTINS COUBE,701 - BAURU,PROMISSÃO,6933,3541604,"-49,85773523","-21,5388675",35020,Bauru,3504,Bauru,de Bauru,de Lins,-
04.04,2106,Escola SENAI LUIZ PAGLIATO,404 - SOROCABA - Jardim Santa Cecília,QUADRA,816,3541653,"-48,05268534","-23,301575",35046,Sorocaba,3512,Macro Metropolitana Paulista,de Sorocaba,de Itapetininga,-
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,QUATÁ,6935,3541703,"-50,69794739","-22,2494048",35038,Marília,3509,Marília,de Marília,de Tupã,-
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,QUEIROZ,6937,3541802,"-50,24092846","-21,79909443",35038,Marília,3509,Marília,de Marília,de Tupã,-
3.90,2071,Escola SENAI DE CRUZEIRO,390 - CRUZEIRO,QUELUZ,6939,3541901,"-44,77847731","-22,5418445",35051,Guaratinguetá,3513,Vale do Paraíba Paulista,de São José dos Campos,de Cruzeiro,do Vale do Paraíba e Litoral Norte
9.27,2033,Escola SENAI JOSÉ POLIZOTTO,927 - MARÍLIA,QUINTANA,6941,3542008,"-50,31159524","-22,07191983",35038,Marília,3509,Marília,de Marília,de Tupã,-
5.61,2057,Escola SENAI CELSO CHARURI - UNIDADE RAFARD,561 - RAFARD,RAFARD,6943,3542107,"-47,53116068","-23,01155635",35028,Piracicaba,3506,Piracicaba,de Campinas,de Piracicaba,-
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,RANCHARIA,6945,3542206,"-50,89021169","-22,22845101",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
03.01,2035,Escola SENAI FÉLIX GUISARD,301 - TAUBATÉ,REDENÇÃO DA SERRA,6947,3542305,"-45,53649561","-23,2726555",35050,São José dos Campos,3513,Vale do Paraíba Paulista,de São José dos Campos,de Taubaté,do Vale do Paraíba e Litoral Norte
9.14,2052,Escola SENAI SANTO PASCHOAL CREPALDI,914 - PRESIDENTE PRUDENTE,REGENTE FEIJÓ,6949,3542404,"-51,30314898","-22,22023409",35036,Presidente Prudente,3508,Presidente Prudente,de Presidente Prudente,de Presidente Prudente,-
