ID_VAGA,DATA_CONSULTA,TITULO,EMPRESA,LOCAL,ANUNCIANTE,DESCRICAO,POSTADO_EM,REGIME,REMOTO,QUALIFICACOES,RESPONSABILIDADES,BENEFICIOS,BUSCA,DATA_ANUNCIO
eyJqb2JfdGl0bGUiOiJPcGVyYWRvciBkZSBtw6FxdWluYSBvZmZzZXQiLCJjb21wYW55X25hbWUiOiJEZXNhZmlvIFJIIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJzanNnNjRtc2NXbDFhVnM3QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:31 UTC,Operador de máquina offset,Desafio RH,"Pedreira, SP",BNE,"Empresa que atende ao segmento farmacêutico. Requisitos: Residir em pedreira/sp, cidades vizinhas ou profissional com disponibilidade para residir na cidade de pedreira;
escolaridade mínima: Fundamental completo;
experiência em regular o empuxo, canaleta/prisma extrator da esmaltadeira, impressora e tampadeira; identificar desvio de qualidade nas etapas seguintes de todas as linhas da sua área; participar de investigações dos problemas de outras etapas do processo.

Disponibilidade para trabalhar em algum dos seguintes turnos:
1º turno: Segunda a sexta das 05:00 às 13:30 / sábado das 05:00 às 11:00
2º turno: Segunda a sexta das 13:30 às 22:00 / sábado das 11:00 às 17:00
3º turno: Domingo a sexta das 22:00 às 05:00. Atribuições: - fazer ajuste em todas as impressoras da sua área acertando encaixes menos complexas;
- saber regular o empuxo, canaleta/prisma extrator da esmaltadeira, impressora e tampadeira da sua área;
- identificar desvio de qualidade nas etapas seguintes de todas as linhas da sua área; participar de investigações dos problemas de outras etapas do processo; - executar montagem, desmontagem e ajustes de impressoras em todas as linhas de sua área;
- executar os ajustes de transporte (regular canaleta, empuxo, sensores, rolo, garras;
- direcionar impressores para a troca de comprimento na esmaltadeira, impressora e ajustes. Tipo de vínculo: Efetivo. Benefícios: Vale alimentação, plano odontológico, plano de saúde, plr, refeição no local",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJBVVhJTElBUiBERSBFWFBFRElDQU8iLCJjb21wYW55X25hbWUiOiJSaXNjaGlvdG8iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkxYQTBwSjdLcFMwWXE5ZkNBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:31 UTC,AUXILIAR DE EXPEDICAO,Rischioto,"Pedreira, SP",LinkedIn,"Receber, conferir e estocar materiais destinados à distribuição, bem como, separar, embalar, etiquetar e disponibilizar os carregamentos para remessa aos clientes. Faz o registro de entrada e saída de material no estoque de produtos acabados, visando suprir as necessidades da empresa, dentro dos prazos e padrões de qualidade. Executar atividades diversas atinentes a carregamento ou descarregamento de caminhões com produtos da Empresa, atendendo orientações recebidas. Entregar as notas fiscais dos produtos aos clientes.

Cidade: Pedreira - São Paulo",há 28 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-02-27
eyJqb2JfdGl0bGUiOiJEZXNpZ25lciBHcsOhZmljbyAtIFBlZHJlaXJhIC0gU3AiLCJjb21wYW55X25hbWUiOiJMw61kZXIgZSBHZXN0w6NvIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEgLSBTUCIsImh0aWRvY2lkIjoibXpudkZNSi0wZnBSS0g2VUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:31 UTC,Designer Gráfico - Pedreira - Sp,Líder e Gestão,Pedreira - SP,Expertini,"**Titulo**: Designer Gráfico - Pedreira - SPDescricao: Atividades: Desenvolver a parte gráfica de materiais, peças online para a rede social, materiais de merchandising e gerenciamento da rede social.
• *Residir em Pedreira, Jaguariúna ou Amparo.Formacao**: Ensino Técnico / Superior.Salario: 2.000,00Beneficios: VR + VT.Cidade / Estado: Pedreira / SP
• *Education**: Ensino Técnico / Superior.
• *Experience**: Superior ou Técnico em áreas da comunicação e artes gráficas.
• *Experience**: Residir em Pedreira, Jaguariúna ou Amparo.",há 2 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-25
eyJqb2JfdGl0bGUiOiJPZmljaWFsIGRlIENvemluaGEiLCJjb21wYW55X25hbWUiOiJDQlMgU0VSVklDT1MgREUgUkggTFREQSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoidzhNdGZMU285cDcybm5BNkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:31 UTC,Oficial de Cozinha,CBS SERVICOS DE RH LTDA,"Pedreira, SP",Infojobs,"Área e especialização profissional: Alimentação / Gastronomia - Cozinha
Nível hierárquico: Auxiliar
Lugar de trabalho: Pedreira, SP
Regime de contratação de tipo Efetivo – CLT
Jornada Período Integral
Vaga para Oficial de Cozinha – Pedreira/SP Local: Rua Antônio Pedro, 645, Centro, Pedreira/SP Atividades: Auxiliar no pré-preparo de saladas e sobremesas Distribuição em balcões Lavagem de panelas e utensílios Faxina do local Salário: R$ 1.790 Escala: 5x2 – Segunda a sexta Benefícios: VT + VA + Refeição no local + Assistência médica e odontológica Venha fazer parte da nossa equipe! Envie seu currículo #Vaga #Cozinha #Emprego",há 21 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-06
eyJqb2JfdGl0bGUiOiJjb3ppbmhlaXJhIiwiY29tcGFueV9uYW1lIjoiVGFwaW9jYXJpYSBkYSBKb3NpIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJpUkNOZ01xVTUzNlJnQ2NxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:31 UTC,cozinheira,Tapiocaria da Josi,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Alimentos, contrata cozinheira. Atribuições: Procura-Se cozinheira com experiência.
Pré-Requisitos:
experiência
Agilidade no fogão
Disponibilidade de horário
Residente do bairro da pedreira ou proximidades
A vaga exige experiência em cozinha e agilidade no fogão. É necessário ter disponibilidade de horário e residir no bairro da pedreira ou proximidades. A empresa oferece uma oportunidade de crescimento profissional em um ambiente e desafiador. O salário será discutido em entrevista. Tipo de vínculo: Efetivo.",há 28 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-02-27
eyJqb2JfdGl0bGUiOiJWYWdhIHBhcmEgT2ZpY2lhbCBkZSBDb3ppbmhhIOKAkyBQZWRyZWlyYS9TUCIsImNvbXBhbnlfbmFtZSI6IkNJQVNJIFNFUlZJQ09TIERFIFJIIExUREEiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkJkUkdQa0RGZzF2Vk4tT05BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:31 UTC,Vaga para Oficial de Cozinha – Pedreira/SP,CIASI SERVICOS DE RH LTDA,"Pedreira, SP",Indeed,"Local: Rua Antônio Pedro, 645, Centro, Pedreira/SP

Atividades:
Auxiliar no pré-preparo de saladas e sobremesas
Distribuição em balcões
Lavagem de panelas e utensílios
Faxina do local

Salário: R$ 1.790
Escala: 5x2 – Segunda a sexta
Benefícios: VT + VA + Refeição no local + Assistência médica e odontológica

Venha fazer parte da nossa equipe! Envie seu currículo #Vaga #Cozinha #Emprego

Escolaridade Mínima: Ensino Fundamental (1º grau)",há 20 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-07
eyJqb2JfdGl0bGUiOiJQcm9qZXRpc3RhIiwiY29tcGFueV9uYW1lIjoiU0FCRVIgQ09OU1VMVE9SSUEiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkpfejkyTjZkbkVmRXlpd0NBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:31 UTC,Projetista,SABER CONSULTORIA,"Pedreira, SP",Catho,"Medição em obra, projeto, atendimento ao publico. Desejável experiência em desenho técnico (Autocad), medição em obra.",há 6 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-21
eyJqb2JfdGl0bGUiOiJDaHVycmFzcXVlaXJvIiwiY29tcGFueV9uYW1lIjoiRm94IFRlcmNlaXJpemHDp8O1ZXMiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IlFkLTBFdlZWcWVwRXZHcHFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:31 UTC,Churrasqueiro,Fox Terceirizações,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos:
Residir em pedreira;
Disponibilidade para trabalhar aos finais de semana;

Atribuições:
Prepara, corta e assa carnes suinas e aves;
Realiza manutenção da churrasqueira e organiza local de trabalho.",N/A,Prestador de serviços,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJBYmFzdGVjZWRvciBkZSBQcm9kdcOnw6NvICgywrAgdHVybm8pIiwiY29tcGFueV9uYW1lIjoiUGzDoXN0aWNvcyBNQiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiWnZKVExHNFRzOVBQekxlekFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:31 UTC,Abastecedor de Produção (2° turno),Plásticos MB,"Pedreira, SP",LinkedIn,"Requisitos: Ensino médio; Necessária experiência em abastecimento de máquinas injetoras de plástico; Residir em Pedreira ou cidades próximas.

Responsabilidade: Abastecer insumos, alimentar linha produtiva; Acompanhar ordens de produção; Organizar embalagens de produtos (semi acabado e/ou acabado); Efetuar auto-controle, retrabalhos, identificações, embalagem e movimentação de produto semi acabado e acabado; Organização e limpeza do posto de trabalho e departamento fabril.

Horário de trabalho: Segunda a sábado das 13h40 às 22h00.

Benefícios: Fretado (Pedreira) ou Ajuda de Custo (outras cidades); Cesta Básica ou Cartão de Alimentação; PLR; Seguro de Vida em grupo; Bolsa de Estudo; Plano de Carreira; Convênio Odontológico; Convênios e Parcerias com: Clínica Médica, Farmácia, Papelaria, Produtos MB, Clube Recreativo, Academias e Instituições de Ensino Idiomas.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJQcm9tb3RvciBkZSBWZW5kYXMiLCJjb21wYW55X25hbWUiOiJWaWFsaSBzZXJ2acOnb3MgZSBkaXN0cmlidWnDp8OjbyIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiLXNBX3dnYzgwZEx1ekNZU0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:31 UTC,Promotor de Vendas,Viali serviços e distribuição,"Pedreira, SP",Infojobs,"Área e especialização profissional: Comercial, Vendas - Demonstrador / Promotor
Nível hierárquico: Operacional
Lugar de trabalho: Pedreira, SP
Regime de contratação de tipo Efetivo – CLT
Jornada Período Integral
Atuar com atendimento em PDVs para apresentação de produtos, controle de vendas e organização de produtos.",há 29 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-02-26
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBDb3ppbmhhIC0gRmxleCIsImNvbXBhbnlfbmFtZSI6IkZsZXggQXRhY2FyZWpvIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJEOGlZOGdEQUFKT0tpNHVtQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:32 UTC,Auxiliar de Cozinha - Flex,Flex Atacarejo,"Pedreira, SP",Flex Atacarejo - Gupy,"Descrição da vaga

Você que gosta de trabalhar com alimentação, quer crescer, essa é sua chance. Nossas cozinheiras começaram por aqui! Este profissional vai auxiliar as cozinheiras na preparação dos pratos do cardápio da Rotisseria.

Responsabilidades e atribuições
• Auxiliar a cozinheira na preparação de assados, frituras, temperar carnes suínas, bovinas e frango. Empanar carnes para frituras.
• Lavar e cortar verduras e legumes para saladas e cozidos.
• Embalar frutas secas, pesar e colocar na área de vendas.
• Atentar às datas de validade das mercadorias.
• Auxiliar no atendimento ao cliente e no abastecimento do balcão e pista de comidas.
• É responsável pela higiene e organização do setor, seguindo procedimentos da Vigilância Sanitária.
• Lavar pratos, panelas e utensílios em geral.

Requisitos e qualificações

Escolaridade: Ensino Fundamental Completo

Ter disponibilidade de horário.

Qualificações: Será um diferencial se o candidato possuir experiência em restaurante ou rotisserie;

Competências:
• Boa comunicação
• Agilidade
• Proatividade

Informações adicionais

Já falamos tudo o que esperamos de você, agora é hora de contar um pouco do que oferecemos para todos que fazem parte do nosso time:

Nossos Benefícios: Vale Transporte; Vale Alimentação; Prêmio Assiduidade; Convênio Médico e Odontológico opcionais e um programa de incentivo com base nos resultados do final de ano.

E tem mais: O Flex investe constantemente em ações de desenvolvimento, oferece oportunidade para primeiro emprego, para profissionais experientes ou não, e prezamos pela diversidade, para nós o que importa é o Querer, a Vontade de fazer o melhor todos os dias, o prazer em Servir e Encantar os nossos clientes internos e externos.

Prezamos por valorizar nossos talentos, por isso, constantemente divulgamos nossas oportunidades primeiramente para quem já faz parte do time, ou seja, você pode iniciar em uma área e ir aproveitando as oportunidades internas.",há 30 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-02-25
eyJqb2JfdGl0bGUiOiJBanVkYW50ZSBnZXJhbCIsImNvbXBhbnlfbmFtZSI6IkxvbWVjIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJGOFlQUjc1MmZ6UFRQaTlZQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:32 UTC,Ajudante geral,Lomec,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Limpeza, contrata Ajudante geral. Atribuições: Ajudante geral. Oportunidades disponíveis nas cidades de mogi mirim - sp, holambra e pedreira. Ou entregá-lo pessoalmente na loja de sua cidade. Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJDb25mZXJlbnRlIGRlIEVzdG9xdWUiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImItMGMwYkN3aG1GU2o2UjFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:32 UTC,Conferente de Estoque,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. Atividades: descarregar caminhão com e sem empilhadeira. Fazer o lançamento e liberação de notas de chegada e saída de produtos. Lançar no sistema os produtos para devolução, troca ou descarte. Limpar e organizar o depósito.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJnYXLDp29tIiwiY29tcGFueV9uYW1lIjoiUGFwYSBDaGliZSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiN2RtVUZzQXRqOXowa0JzT0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:32 UTC,garçom,Papa Chibe,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Alimentos, contrata garçom. Atribuições: A vaga para garçom está disponível n.
Papa chibépizza e burguer.
Para essa vaga é necessário ter experiência na área de atendimento ao cliente. Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJGZXJyYW1lbnRlaXJvIiwiY29tcGFueV9uYW1lIjoiQ29uZmlkZW5jaWFsIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJqM0NaaU9IWS1Ebml0Ui1fQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:32 UTC,Ferramenteiro,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: escolaridade ensino médio completo. Necessária experiência comprovada em carteira. Senai voltado a área de ferramentaria. Saber trabalhar em ter atuado em ferramentaria. Leitura e interpretação de desenho técnico. Atividades: construir e desenvolver ferramentas e dispositivos de usinagem, estampo de corte, dobra, repuxo e corte fino, moldes de injeção. Avaliar desenhos técnicos para construção de moldes. Realizar controle dimensional de produtos e peças usinadas. Planejar o processo de construção de produtos. Trabalhar em conformidade com as normas e procedimentos técnicos de qualidade. Manter o local de trabalho limpo e organizado. Fazer o apontamento de serviços executados na ordem de serviço.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJWZW5kYXMiLCJjb21wYW55X25hbWUiOiJHcnVwbyBQbGFuZXRhIFR1cmlzbW8iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjVrbGFhdnltV1ZhY1dWenpBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:32 UTC,Vendas,Grupo Planeta Turismo,"Pedreira, SP",LinkedIn,"#Estamos CONTRATANDO! * CVC PEDREIRA *
• Morar em Pedreira
• +18 anos
• Experiência em vendas comprovadas - CLT

Objetivos:
• Atendimento presencial e online ao cliente, prestando total assistência com relação à sua solicitação de orçamento de viagem.
• Realizar orçamentos de viagens, como passagens, hospedagens, pacotes turísticos nacionais e internacionais, entre outros diversos produtos oferecidos pela CVC Viagens.
• Venda presencial e online.
• Prestação de serviços através da informação para o passageiro, antes, durante e depois da viagem.
• Captação de novos clientes através de ligações, visitas e redes sociais.

Responsabilidades:
• Estar capacitado em dar o melhor atendimento/informação ao cliente, antes, durante e depois da viagem.
• Fazer a conferência de toda a documentação necessária no ato da reserva e fechamento da viagem.
• Cumprir o procedimento da venda conforme as regras da empresa.

Habilidades Exigidas:
• Domínio com e-mail (Outlook e Webmail).
• Técnicas de vendas apuradas.
• Domínio em redes sociais (inclusão em WhatsApp).
• Conhecimento em Geografia e constante atualização.
• Ser desinibido para as redes sociais.

Horário de trabalho:
• 44 horas semanais - Folgas conforme escala da diretoria, sem direito a mudanças.
• Ter disponibilidade de horários flexíveis para feriados comerciais, tais como Black Friday, Natal, entre outros.",há 6 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-21
eyJqb2JfdGl0bGUiOiJWQUdBIFZFTkRFRE9SIC0gTkFUVVJBIFBFRFJFSVJBIiwiY29tcGFueV9uYW1lIjoiS0FUSVZBUyBNT0RBUyBMVERBIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJIY2FzNFlqTjN5Z0pmRkZPQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:32 UTC,VAGA VENDEDOR - NATURA PEDREIRA,KATIVAS MODAS LTDA,"Pedreira, SP",Indeed,"Nosso time busca profissionais dispostos a superar desafios, trabalhar em equipe e contribuir com o crescimento da empresa.

Local de Trabalho
• Pedreira-SP.

Competências:

Ser comunicativo | Responsável | Comprometimento | Trabalho em equipe

Organização |Proativo.

Macro Atividades:
• Atendimento ao público físico e online;
• Organização da loja (VM, vitrines, mostruários, araras, organização de estoque);
• Pós-venda;
• Levantamento da falta dos produtos para giro;
• Promover os produtos;
• Prospectar clientes via telefone, redes sociais;
• Realização das metas mensais;
• Planejamento / organização das suas metas;
• Encantamento de clientes;
• Realizar devolução de mercadoria;
• Participar de treinamentos de produtos e tecnicas de venda semanalmente;
• Participar de reuniões de rotina.",N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBjYXJnYSBlIGRlc2NhcmdhIiwiY29tcGFueV9uYW1lIjoiTWV1Y2hhcGEiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IlJhY2Y0UnZWNDhXdmhySnZBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:32 UTC,Auxiliar de carga e descarga,Meuchapa,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Logística, contrata Auxiliar de carga e descarga. Atribuições: Já imaginou aumentar a sua possibilidade de ganhos trabalhando de forma totalmente flexível? A meuchapa está na sua região! Conectamos com quem deseja . Tudo isso, na palma da mão! Realize seu cadastro e fique por dentro das tarefas mais próximas ao seu endereço! Estamos crescendo e avançando com nossos serviços em algumas regiões do brasil Tipo de vínculo: Freelancer.",N/A,Meio período,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJTdXBlcnZpc29yIGRlIFByb2R1w6fDo28iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkowcUhWNDAyRDhXX0lBdFdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:32 UTC,Supervisor de Produção,Confidencial,"Pedreira, SP",Trabalha Brasil,Descrição Geral:Cargo:supervisor de produção,N/A,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-27
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBtYXRlcmlhaXMiLCJjb21wYW55X25hbWUiOiJHbG9iYWwgUmogU2Vydmljb3MgZSBSZXByZXNlbnRhY29lcyBMdGRhIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJucEpTRGNDODRsc0RUU19ZQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:32 UTC,Analista de materiais,Global Rj Servicos e Representacoes Ltda,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Logística, contrata Analista de materiais. Atribuições: Formação técnica de logística, administração, contabilidade, mecânica, eletrotécnica, instrumentação ou petróleo e gás.

Experiência de atuação no segmento da indústria;

conhecimento no pacote ms-office, com ênfase em word e excel intermediário ou avançado, experiência no sistema: Sap s/4hana, módulo mm e experiência na atividade de gestão de estoque e armazenamento;

será efetivado para trabalhar na ute - npi Tipo de vínculo: Efetivo.",há 8 dias,Tempo integral,None,N/A,N/A,N/A,"Pedreira, SP",2025-03-19
eyJqb2JfdGl0bGUiOiJWYWdhIHBhcmEgT2ZpY2lhbCBkZSBDb3ppbmhhIOKAkyBQZWRyZWlyYS9TUCAtIFNQIiwiY29tcGFueV9uYW1lIjoiQ0JTIFB2dCBMdGQiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkdXNk5Vem55WmwtM04yUFVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:38 UTC,Vaga para Oficial de Cozinha – Pedreira/SP - SP,CBS Pvt Ltd,"Pedreira, SP",LinkedIn,"Vaga para Oficial de Cozinha – Pedreira/SP Local:Rua Antônio Pedro, 645, Centro, Pedreira/SP Atividades:Auxiliar no pré-preparo de saladas e sobremesas Distribuição em balcões Lavagem de panelas e utensílios Faxina do local Salário:R$ 1. 790 Escala:5x2 – Segunda a sexta Benefícios:VT + VA + Refeição no local + Assistência médica e odontológica Venha fazer parte da nossa equipe! Envie seu currículo #Vaga #Cozinha #Emprego

Formação Acadêmica

Não informado

Salário

A combinar

Cargo

Chefe de Cozinha

Empresa

Cbs - ciasi baston saez serviços de rh ltda

Seleção e agenciamento de mão-de-obra

Ramo

Recursos Humanos/ Recrutamento e seleção

(EI)",há 10 horas,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-26
eyJqb2JfdGl0bGUiOiJWZW5kZWRvciIsImNvbXBhbnlfbmFtZSI6IlBsYW5ldGEgVHVyaXNtbyIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiamtyRlpKTktNbldHdEp0VkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:38 UTC,Vendedor,Planeta Turismo,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Comércio, contrata Vendedor. Atribuições: Se você tem paixão por vendas e gosta de se comunicar com as pessoas, essa vaga é para você!

S
residir em pedreira ou região
experiência registrada em vendas será um diferencial
facilidade de atuação em redes sociais, com experiência para gravar vídeos e interagir com o público online
44 hrs semanais

salario - gratificação - bonus - prêmios Tipo de vínculo: Efetivo.",há 4 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-23
